New code,Point Order,Sub Polygon Id,Ward BOROU,Ward GSS C,Ward LB GS,Ward Name,FID,Latitude,Latitude (Ward simple3 Features.csv),Longitude,Longitude (Ward simple3 Features.csv),Number of Records,Ward HECTA,Ward NONLD,Ward POLY
E05000140,2,1,Camden,E05000140,E09000007,Kilburn,500,51.5458,51.5398,-0.1963,-0.189,1,68.518,0,117286
E05000140,3,1,Camden,E05000140,E09000007,Kilburn,500,51.5439,51.5398,-0.1949,-0.189,1,68.518,0,117286
E05000140,4,1,Camden,E05000140,E09000007,Kilburn,500,51.5437,51.5398,-0.1911,-0.189,1,68.518,0,117286
E05000140,5,1,Camden,E05000140,E09000007,Kilburn,500,51.5406,51.5398,-0.1907,-0.189,1,68.518,0,117286
E05000140,6,1,Camden,E05000140,E09000007,Kilburn,500,51.5402,51.5398,-0.1835,-0.189,1,68.518,0,117286
E05000140,7,1,Camden,E05000140,E09000007,Kilburn,500,51.5414,51.5398,-0.1788,-0.189,1,68.518,0,117286
E05000140,8,1,Camden,E05000140,E09000007,Kilburn,500,51.5393,51.5398,-0.1768,-0.189,1,68.518,0,117286
E05000140,9,1,Camden,E05000140,E09000007,Kilburn,500,51.5374,51.5398,-0.183,-0.189,1,68.518,0,117286
E05000140,10,1,Camden,E05000140,E09000007,Kilburn,500,51.534,51.5398,-0.1872,-0.189,1,68.518,0,117286
E05000140,11,1,Camden,E05000140,E09000007,Kilburn,500,51.5358,51.5398,-0.1899,-0.189,1,68.518,0,117286
E05000140,12,1,Camden,E05000140,E09000007,Kilburn,500,51.5448,51.5398,-0.2003,-0.189,1,68.518,0,117286
E05000141,1,1,Camden,E05000141,E09000007,King's Cross,506,51.5302,51.5267,-0.1209,-0.12,1,61.138,0,117301
E05000141,2,1,Camden,E05000141,E09000007,King's Cross,506,51.5304,51.5267,-0.1183,-0.12,1,61.138,0,117301
E05000141,3,1,Camden,E05000141,E09000007,King's Cross,506,51.5294,51.5267,-0.1144,-0.12,1,61.138,0,117301
E05000141,4,1,Camden,E05000141,E09000007,King's Cross,506,51.525,51.5267,-0.1126,-0.12,1,61.138,0,117301
E05000141,5,1,Camden,E05000141,E09000007,King's Cross,506,51.5225,51.5267,-0.1202,-0.12,1,61.138,0,117301
E05000141,6,1,Camden,E05000141,E09000007,King's Cross,506,51.5256,51.5267,-0.1221,-0.12,1,61.138,0,117301
E05000141,7,1,Camden,E05000141,E09000007,King's Cross,506,51.5242,51.5267,-0.1263,-0.12,1,61.138,0,117301
E05000141,8,1,Camden,E05000141,E09000007,King's Cross,506,51.5268,51.5267,-0.1293,-0.12,1,61.138,0,117301
E05000141,9,1,Camden,E05000141,E09000007,King's Cross,506,51.5302,51.5267,-0.1209,-0.12,1,61.138,0,117301
E05000142,1,1,Camden,E05000142,E09000007,Regent's Park,515,51.5234,51.5303,-0.1419,-0.141,1,134.956,0,117289
E05000142,2,1,Camden,E05000142,E09000007,Regent's Park,515,51.5245,51.5303,-0.1456,-0.141,1,134.956,0,117289
E05000142,3,1,Camden,E05000142,E09000007,Regent's Park,515,51.537,51.5303,-0.1511,-0.141,1,134.956,0,117289
E05000142,4,1,Camden,E05000142,E09000007,Regent's Park,515,51.536,51.5303,-0.1418,-0.141,1,134.956,0,117289
E05000142,5,1,Camden,E05000142,E09000007,Regent's Park,515,51.5371,51.5303,-0.1384,-0.141,1,134.956,0,117289
E05000142,6,1,Camden,E05000142,E09000007,Regent's Park,515,51.5307,51.5303,-0.1335,-0.141,1,134.956,0,117289
E05000142,7,1,Camden,E05000142,E09000007,Regent's Park,515,51.5268,51.5303,-0.1293,-0.141,1,134.956,0,117289
E05000142,8,1,Camden,E05000142,E09000007,Regent's Park,515,51.5234,51.5303,-0.1419,-0.141,1,134.956,0,117289
E05000143,1,1,Camden,E05000143,E09000007,St. Pancras and Somers Town,503,51.5371,51.5349,-0.1384,-0.1286,1,139.889,0,117290
E05000143,2,1,Camden,E05000143,E09000007,St. Pancras and Somers Town,503,51.5386,51.5349,-0.1346,-0.1286,1,139.889,0,117290
E05000143,3,1,Camden,E05000143,E09000007,St. Pancras and Somers Town,503,51.5404,51.5349,-0.136,-0.1286,1,139.889,0,117290
E05000143,4,1,Camden,E05000143,E09000007,St. Pancras and Somers Town,503,51.5425,51.5349,-0.1299,-0.1286,1,139.889,0,117290
E05000143,5,1,Camden,E05000143,E09000007,St. Pancras and Somers Town,503,51.5406,51.5349,-0.1291,-0.1286,1,139.889,0,117290
E05000143,6,1,Camden,E05000143,E09000007,St. Pancras and Somers Town,503,51.5406,51.5349,-0.1235,-0.1286,1,139.889,0,117290
E05000143,7,1,Camden,E05000143,E09000007,St. Pancras and Somers Town,503,51.5364,51.5349,-0.1208,-0.1286,1,139.889,0,117290
E05000143,8,1,Camden,E05000143,E09000007,St. Pancras and Somers Town,503,51.5302,51.5349,-0.1209,-0.1286,1,139.889,0,117290
E05000143,9,1,Camden,E05000143,E09000007,St. Pancras and Somers Town,503,51.5268,51.5349,-0.1293,-0.1286,1,139.889,0,117290
E05000143,10,1,Camden,E05000143,E09000007,St. Pancras and Somers Town,503,51.5307,51.5349,-0.1335,-0.1286,1,139.889,0,117290
E05000143,11,1,Camden,E05000143,E09000007,St. Pancras and Somers Town,503,51.5371,51.5349,-0.1384,-0.1286,1,139.889,0,117290
E05000144,1,1,Camden,E05000144,E09000007,Swiss Cottage,498,51.5353,51.5414,-0.1634,-0.1747,1,125.671,0,117288
E05000144,2,1,Camden,E05000144,E09000007,Swiss Cottage,498,51.5381,51.5414,-0.1679,-0.1747,1,125.671,0,117288
E05000144,3,1,Camden,E05000144,E09000007,Swiss Cottage,498,51.5393,51.5414,-0.1768,-0.1747,1,125.671,0,117288
E05000144,4,1,Camden,E05000144,E09000007,Swiss Cottage,498,51.5414,51.5414,-0.1788,-0.1747,1,125.671,0,117288
E05000144,5,1,Camden,E05000144,E09000007,Swiss Cottage,498,51.5402,51.5414,-0.1835,-0.1747,1,125.671,0,117288
E05000144,6,1,Camden,E05000144,E09000007,Swiss Cottage,498,51.5406,51.5414,-0.1907,-0.1747,1,125.671,0,117288
E05000144,7,1,Camden,E05000144,E09000007,Swiss Cottage,498,51.5437,51.5414,-0.1911,-0.1747,1,125.671,0,117288
E05000144,8,1,Camden,E05000144,E09000007,Swiss Cottage,498,51.5431,51.5414,-0.1882,-0.1747,1,125.671,0,117288
E05000144,9,1,Camden,E05000144,E09000007,Swiss Cottage,498,51.5464,51.5414,-0.1871,-0.1747,1,125.671,0,117288
E05000144,10,1,Camden,E05000144,E09000007,Swiss Cottage,498,51.5464,51.5414,-0.1779,-0.1747,1,125.671,0,117288
E05000144,11,1,Camden,E05000144,E09000007,Swiss Cottage,498,51.5432,51.5414,-0.1733,-0.1747,1,125.671,0,117288
E05000144,12,1,Camden,E05000144,E09000007,Swiss Cottage,498,51.5412,51.5414,-0.1683,-0.1747,1,125.671,0,117288
E05000144,13,1,Camden,E05000144,E09000007,Swiss Cottage,498,51.5418,51.5414,-0.1606,-0.1747,1,125.671,0,117288
E05000144,14,1,Camden,E05000144,E09000007,Swiss Cottage,498,51.5398,51.5414,-0.1582,-0.1747,1,125.671,0,117288
E05000144,15,1,Camden,E05000144,E09000007,Swiss Cottage,498,51.5368,51.5414,-0.1589,-0.1747,1,125.671,0,117288
E05000144,16,1,Camden,E05000144,E09000007,Swiss Cottage,498,51.5353,51.5414,-0.1634,-0.1747,1,125.671,0,117288
E05000145,1,1,Camden,E05000145,E09000007,West Hampstead,512,51.5465,51.548,-0.2021,-0.1901,1,88.729,0,117287
E05000145,2,1,Camden,E05000145,E09000007,West Hampstead,512,51.5484,51.548,-0.1961,-0.1901,1,88.729,0,117287
E05000145,3,1,Camden,E05000145,E09000007,West Hampstead,512,51.551,51.548,-0.1975,-0.1901,1,88.729,0,117287
E05000145,4,1,Camden,E05000145,E09000007,West Hampstead,512,51.5524,51.548,-0.1872,-0.1901,1,88.729,0,117287
E05000145,5,1,Camden,E05000145,E09000007,West Hampstead,512,51.5493,51.548,-0.1805,-0.1901,1,88.729,0,117287
E05000145,6,1,Camden,E05000145,E09000007,West Hampstead,512,51.5464,51.548,-0.1779,-0.1901,1,88.729,0,117287
E05000145,7,1,Camden,E05000145,E09000007,West Hampstead,512,51.5464,51.548,-0.1871,-0.1901,1,88.729,0,117287
E05000145,8,1,Camden,E05000145,E09000007,West Hampstead,512,51.5431,51.548,-0.1882,-0.1901,1,88.729,0,117287
E05000145,9,1,Camden,E05000145,E09000007,West Hampstead,512,51.5437,51.548,-0.1911,-0.1901,1,88.729,0,117287
E05000145,10,1,Camden,E05000145,E09000007,West Hampstead,512,51.5439,51.548,-0.1949,-0.1901,1,88.729,0,117287
E05000145,11,1,Camden,E05000145,E09000007,West Hampstead,512,51.5458,51.548,-0.1963,-0.1901,1,88.729,0,117287
E05000145,12,1,Camden,E05000145,E09000007,West Hampstead,512,51.5448,51.548,-0.2003,-0.1901,1,88.729,0,117287
E05000145,13,1,Camden,E05000145,E09000007,West Hampstead,512,51.5463,51.548,-0.202,-0.1901,1,88.729,0,117287
E05000145,14,1,Camden,E05000145,E09000007,West Hampstead,512,51.5465,51.548,-0.2021,-0.1901,1,88.729,0,117287
E09000001,1,1,City of London,E09000001,E09000001,City of London,624,51.5094,51.5139,-0.1076,-0.0907,1,314.943,24.546,122502
E09000001,2,1,City of London,E09000001,E09000001,City of London,624,51.5093,51.5139,-0.1099,-0.0907,1,314.943,24.546,122502
E09000001,3,1,City of London,E09000001,E09000001,City of London,624,51.5148,51.5139,-0.11,-0.0907,1,314.943,24.546,122502
E09000001,4,1,City of London,E09000001,E09000001,City of London,624,51.5177,51.5139,-0.1122,-0.0907,1,314.943,24.546,122502
E09000001,5,1,City of London,E09000001,E09000001,City of London,624,51.518,51.5139,-0.1037,-0.0907,1,314.943,24.546,122502
E09000001,6,1,City of London,E09000001,E09000001,City of London,624,51.5192,51.5139,-0.1002,-0.0907,1,314.943,24.546,122502
E09000001,7,1,City of London,E09000001,E09000001,City of London,624,51.521,51.5139,-0.0927,-0.0907,1,314.943,24.546,122502
E09000001,8,1,City of London,E09000001,E09000001,City of London,624,51.5198,51.5139,-0.0836,-0.0907,1,314.943,24.546,122502
E09000001,9,1,City of London,E09000001,E09000001,City of London,624,51.521,51.5139,-0.0769,-0.0907,1,314.943,24.546,122502
E09000001,10,1,City of London,E09000001,E09000001,City of London,624,51.5162,51.5139,-0.0753,-0.0907,1,314.943,24.546,122502
E09000001,11,1,City of London,E09000001,E09000001,City of London,624,51.5139,51.5139,-0.0724,-0.0907,1,314.943,24.546,122502
E09000001,12,1,City of London,E09000001,E09000001,City of London,624,51.5103,51.5139,-0.0712,-0.0907,1,314.943,24.546,122502
E09000001,13,1,City of London,E09000001,E09000001,City of London,624,51.5089,51.5139,-0.0773,-0.0907,1,314.943,24.546,122502
E09000001,14,1,City of London,E09000001,E09000001,City of London,624,51.5064,51.5139,-0.0786,-0.0907,1,314.943,24.546,122502
E09000001,15,1,City of London,E09000001,E09000001,City of London,624,51.5074,51.5139,-0.0861,-0.0907,1,314.943,24.546,122502
E09000001,16,1,City of London,E09000001,E09000001,City of London,624,51.5092,51.5139,-0.0977,-0.0907,1,314.943,24.546,122502
E09000001,17,1,City of London,E09000001,E09000001,City of London,624,51.5094,51.5139,-0.1076,-0.0907,1,314.943,24.546,122502
E05000146,1,1,Croydon,E05000146,E09000008,Addiscombe,39,51.3806,51.3801,-0.089,-0.0799,1,158.808,0,51257
E05000146,2,1,Croydon,E05000146,E09000008,Addiscombe,39,51.388,51.3801,-0.0807,-0.0799,1,158.808,0,51257
E05000146,3,1,Croydon,E05000146,E09000008,Addiscombe,39,51.3858,51.3801,-0.0762,-0.0799,1,158.808,0,51257
E05000146,4,1,Croydon,E05000146,E09000008,Addiscombe,39,51.3865,51.3801,-0.072,-0.0799,1,158.808,0,51257
E05000146,5,1,Croydon,E05000146,E09000008,Addiscombe,39,51.3841,51.3801,-0.0693,-0.0799,1,158.808,0,51257
E05000146,6,1,Croydon,E05000146,E09000008,Addiscombe,39,51.3813,51.3801,-0.0714,-0.0799,1,158.808,0,51257
E05000146,7,1,Croydon,E05000146,E09000008,Addiscombe,39,51.3743,51.3801,-0.0731,-0.0799,1,158.808,0,51257
E05000146,8,1,Croydon,E05000146,E09000008,Addiscombe,39,51.3743,51.3801,-0.0911,-0.0799,1,158.808,0,51257
E05000146,9,1,Croydon,E05000146,E09000008,Addiscombe,39,51.3806,51.3801,-0.089,-0.0799,1,158.808,0,51257
E05000147,1,1,Croydon,E05000147,E09000008,Ashburton,34,51.375,51.3837,-0.0622,-0.0567,1,271.173,0,51259
E05000147,2,1,Croydon,E05000147,E09000008,Ashburton,34,51.3738,51.3837,-0.0672,-0.0567,1,271.173,0,51259
E05000147,3,1,Croydon,E05000147,E09000008,Ashburton,34,51.3743,51.3837,-0.0731,-0.0567,1,271.173,0,51259
E05000147,4,1,Croydon,E05000147,E09000008,Ashburton,34,51.3813,51.3837,-0.0714,-0.0567,1,271.173,0,51259
E05000147,5,1,Croydon,E05000147,E09000008,Ashburton,34,51.3841,51.3837,-0.0693,-0.0567,1,271.173,0,51259
E05000147,6,1,Croydon,E05000147,E09000008,Ashburton,34,51.388,51.3837,-0.0612,-0.0567,1,271.173,0,51259
E05000147,7,1,Croydon,E05000147,E09000008,Ashburton,34,51.3944,51.3837,-0.0519,-0.0567,1,271.173,0,51259
E05000147,8,1,Croydon,E05000147,E09000008,Ashburton,34,51.3925,51.3837,-0.0462,-0.0567,1,271.173,0,51259
E05000147,9,1,Croydon,E05000147,E09000008,Ashburton,34,51.3888,51.3837,-0.0402,-0.0567,1,271.173,0,51259
E05000147,10,1,Croydon,E05000147,E09000008,Ashburton,34,51.3866,51.3837,-0.0429,-0.0567,1,271.173,0,51259
E05000147,11,1,Croydon,E05000147,E09000008,Ashburton,34,51.3853,51.3837,-0.0402,-0.0567,1,271.173,0,51259
E05000147,12,1,Croydon,E05000147,E09000008,Ashburton,34,51.382,51.3837,-0.0421,-0.0567,1,271.173,0,51259
E05000147,13,1,Croydon,E05000147,E09000008,Ashburton,34,51.3823,51.3837,-0.0454,-0.0567,1,271.173,0,51259
E05000147,14,1,Croydon,E05000147,E09000008,Ashburton,34,51.38,51.3837,-0.0525,-0.0567,1,271.173,0,51259
E05000147,15,1,Croydon,E05000147,E09000008,Ashburton,34,51.3777,51.3837,-0.0558,-0.0567,1,271.173,0,51259
E05000147,16,1,Croydon,E05000147,E09000008,Ashburton,34,51.375,51.3837,-0.0622,-0.0567,1,271.173,0,51259
E05000148,1,1,Croydon,E05000148,E09000008,Bensham Manor,27,51.3884,51.3967,-0.1024,-0.1049,1,144.147,0,51145
E05000148,2,1,Croydon,E05000148,E09000008,Bensham Manor,27,51.3965,51.3967,-0.1116,-0.1049,1,144.147,0,51145
E05000148,3,1,Croydon,E05000148,E09000008,Bensham Manor,27,51.3957,51.3967,-0.1137,-0.1049,1,144.147,0,51145
E05000148,4,1,Croydon,E05000148,E09000008,Bensham Manor,27,51.4014,51.3967,-0.117,-0.1049,1,144.147,0,51145
E05000148,5,1,Croydon,E05000148,E09000008,Bensham Manor,27,51.4024,51.3967,-0.1122,-0.1049,1,144.147,0,51145
E05000148,6,1,Croydon,E05000148,E09000008,Bensham Manor,27,51.4048,51.3967,-0.1084,-0.1049,1,144.147,0,51145
E05000148,7,1,Croydon,E05000148,E09000008,Bensham Manor,27,51.3967,51.3967,-0.0966,-0.1049,1,144.147,0,51145
E05000148,8,1,Croydon,E05000148,E09000008,Bensham Manor,27,51.3945,51.3967,-0.0915,-0.1049,1,144.147,0,51145
E05000148,9,1,Croydon,E05000148,E09000008,Bensham Manor,27,51.3884,51.3967,-0.1024,-0.1049,1,144.147,0,51145
E05000149,1,1,Croydon,E05000149,E09000008,Broad Green,25,51.37,51.3792,-0.1218,-0.1143,1,266.195,0,51196
E05000149,2,1,Croydon,E05000149,E09000008,Broad Green,25,51.3801,51.3792,-0.1266,-0.1143,1,266.195,0,51196
E05000149,3,1,Croydon,E05000149,E09000008,Broad Green,25,51.3867,51.3792,-0.1279,-0.1143,1,266.195,0,51196
E05000149,4,1,Croydon,E05000149,E09000008,Broad Green,25,51.3896,51.3792,-0.131,-0.1143,1,266.195,0,51196
E05000149,5,1,Croydon,E05000149,E09000008,Broad Green,25,51.3849,51.3792,-0.1195,-0.1143,1,266.195,0,51196
E05000149,6,1,Croydon,E05000149,E09000008,Broad Green,25,51.3859,51.3792,-0.1091,-0.1143,1,266.195,0,51196
E05000149,7,1,Croydon,E05000149,E09000008,Broad Green,25,51.3826,51.3792,-0.106,-0.1143,1,266.195,0,51196
E05000149,8,1,Croydon,E05000149,E09000008,Broad Green,25,51.3833,51.3792,-0.1025,-0.1143,1,266.195,0,51196
E05000149,9,1,Croydon,E05000149,E09000008,Broad Green,25,51.3822,51.3792,-0.0969,-0.1143,1,266.195,0,51196
E05000149,10,1,Croydon,E05000149,E09000008,Broad Green,25,51.3776,51.3792,-0.1011,-0.1143,1,266.195,0,51196
E05000149,11,1,Croydon,E05000149,E09000008,Broad Green,25,51.3732,51.3792,-0.0988,-0.1143,1,266.195,0,51196
E05000149,12,1,Croydon,E05000149,E09000008,Broad Green,25,51.3746,51.3792,-0.1051,-0.1143,1,266.195,0,51196
E05000149,13,1,Croydon,E05000149,E09000008,Broad Green,25,51.37,51.3792,-0.1218,-0.1143,1,266.195,0,51196
E05000150,1,1,Croydon,E05000150,E09000008,Coulsdon East,16,51.3251,51.3044,-0.127,-0.1219,1,774.358,0,50897
E05000150,2,1,Croydon,E05000150,E09000008,Coulsdon East,16,51.3207,51.3044,-0.1265,-0.1219,1,774.358,0,50897
E05000150,3,1,Croydon,E05000150,E09000008,Coulsdon East,16,51.3225,51.3044,-0.1179,-0.1219,1,774.358,0,50897
E05000150,4,1,Croydon,E05000150,E09000008,Coulsdon East,16,51.3157,51.3044,-0.1152,-0.1219,1,774.358,0,50897
E05000150,5,1,Croydon,E05000150,E09000008,Coulsdon East,16,51.3104,51.3044,-0.1085,-0.1219,1,774.358,0,50897
E05000150,6,1,Croydon,E05000150,E09000008,Coulsdon East,16,51.3063,51.3044,-0.1059,-0.1219,1,774.358,0,50897
E05000150,7,1,Croydon,E05000150,E09000008,Coulsdon East,16,51.3068,51.3044,-0.1023,-0.1219,1,774.358,0,50897
E05000150,8,1,Croydon,E05000150,E09000008,Coulsdon East,16,51.3031,51.3044,-0.102,-0.1219,1,774.358,0,50897
E05000150,9,1,Croydon,E05000150,E09000008,Coulsdon East,16,51.2998,51.3044,-0.0957,-0.1219,1,774.358,0,50897
E05000150,10,1,Croydon,E05000150,E09000008,Coulsdon East,16,51.2988,51.3044,-0.0927,-0.1219,1,774.358,0,50897
E05000150,11,1,Croydon,E05000150,E09000008,Coulsdon East,16,51.2917,51.3044,-0.1095,-0.1219,1,774.358,0,50897
E05000150,12,1,Croydon,E05000150,E09000008,Coulsdon East,16,51.2919,51.3044,-0.1133,-0.1219,1,774.358,0,50897
E05000150,13,1,Croydon,E05000150,E09000008,Coulsdon East,16,51.2866,51.3044,-0.1162,-0.1219,1,774.358,0,50897
E05000150,14,1,Croydon,E05000150,E09000008,Coulsdon East,16,51.2862,51.3044,-0.1227,-0.1219,1,774.358,0,50897
E05000150,15,1,Croydon,E05000150,E09000008,Coulsdon East,16,51.2921,51.3044,-0.1286,-0.1219,1,774.358,0,50897
E05000150,16,1,Croydon,E05000150,E09000008,Coulsdon East,16,51.2948,51.3044,-0.1295,-0.1219,1,774.358,0,50897
E05000150,17,1,Croydon,E05000150,E09000008,Coulsdon East,16,51.3002,51.3044,-0.1357,-0.1219,1,774.358,0,50897
E05000150,18,1,Croydon,E05000150,E09000008,Coulsdon East,16,51.299,51.3044,-0.1394,-0.1219,1,774.358,0,50897
E05000150,19,1,Croydon,E05000150,E09000008,Coulsdon East,16,51.2998,51.3044,-0.1484,-0.1219,1,774.358,0,50897
E05000150,20,1,Croydon,E05000150,E09000008,Coulsdon East,16,51.3091,51.3044,-0.1423,-0.1219,1,774.358,0,50897
E05000150,21,1,Croydon,E05000150,E09000008,Coulsdon East,16,51.315,51.3044,-0.1364,-0.1219,1,774.358,0,50897
E05000150,22,1,Croydon,E05000150,E09000008,Coulsdon East,16,51.3203,51.3044,-0.1323,-0.1219,1,774.358,0,50897
E05000150,23,1,Croydon,E05000150,E09000008,Coulsdon East,16,51.3251,51.3044,-0.127,-0.1219,1,774.358,0,50897
E05000151,1,1,Croydon,E05000151,E09000008,Coulsdon West,18,51.321,51.3214,-0.155,-0.1409,1,499.147,0,51328
E05000151,2,1,Croydon,E05000151,E09000008,Coulsdon West,18,51.3225,51.3214,-0.1511,-0.1409,1,499.147,0,51328
E05000151,3,1,Croydon,E05000151,E09000008,Coulsdon West,18,51.3216,51.3214,-0.149,-0.1409,1,499.147,0,51328
E05000151,4,1,Croydon,E05000151,E09000008,Coulsdon West,18,51.323,51.3214,-0.144,-0.1409,1,499.147,0,51328
E05000151,5,1,Croydon,E05000151,E09000008,Coulsdon West,18,51.326,51.3214,-0.1429,-0.1409,1,499.147,0,51328
E05000151,6,1,Croydon,E05000151,E09000008,Coulsdon West,18,51.3282,51.3214,-0.1477,-0.1409,1,499.147,0,51328
E05000151,7,1,Croydon,E05000151,E09000008,Coulsdon West,18,51.331,51.3214,-0.1436,-0.1409,1,499.147,0,51328
E05000151,8,1,Croydon,E05000151,E09000008,Coulsdon West,18,51.3383,51.3214,-0.146,-0.1409,1,499.147,0,51328
E05000151,9,1,Croydon,E05000151,E09000008,Coulsdon West,18,51.3394,51.3214,-0.1427,-0.1409,1,499.147,0,51328
E05000151,10,1,Croydon,E05000151,E09000008,Coulsdon West,18,51.335,51.3214,-0.138,-0.1409,1,499.147,0,51328
E05000151,11,1,Croydon,E05000151,E09000008,Coulsdon West,18,51.3323,51.3214,-0.1367,-0.1409,1,499.147,0,51328
E05000151,12,1,Croydon,E05000151,E09000008,Coulsdon West,18,51.3386,51.3214,-0.1228,-0.1409,1,499.147,0,51328
E05000151,13,1,Croydon,E05000151,E09000008,Coulsdon West,18,51.3392,51.3214,-0.1193,-0.1409,1,499.147,0,51328
E05000151,14,1,Croydon,E05000151,E09000008,Coulsdon West,18,51.3377,51.3214,-0.1157,-0.1409,1,499.147,0,51328
E05000151,15,1,Croydon,E05000151,E09000008,Coulsdon West,18,51.3353,51.3214,-0.1182,-0.1409,1,499.147,0,51328
E05000151,16,1,Croydon,E05000151,E09000008,Coulsdon West,18,51.326,51.3214,-0.1289,-0.1409,1,499.147,0,51328
E05000151,17,1,Croydon,E05000151,E09000008,Coulsdon West,18,51.3251,51.3214,-0.127,-0.1409,1,499.147,0,51328
E05000151,18,1,Croydon,E05000151,E09000008,Coulsdon West,18,51.3203,51.3214,-0.1323,-0.1409,1,499.147,0,51328
E05000151,19,1,Croydon,E05000151,E09000008,Coulsdon West,18,51.315,51.3214,-0.1364,-0.1409,1,499.147,0,51328
E05000151,20,1,Croydon,E05000151,E09000008,Coulsdon West,18,51.3091,51.3214,-0.1423,-0.1409,1,499.147,0,51328
E05000151,21,1,Croydon,E05000151,E09000008,Coulsdon West,18,51.2998,51.3214,-0.1484,-0.1409,1,499.147,0,51328
E05000151,22,1,Croydon,E05000151,E09000008,Coulsdon West,18,51.3007,51.3214,-0.1537,-0.1409,1,499.147,0,51328
E05000151,23,1,Croydon,E05000151,E09000008,Coulsdon West,18,51.3041,51.3214,-0.1561,-0.1409,1,499.147,0,51328
E05000151,24,1,Croydon,E05000151,E09000008,Coulsdon West,18,51.3098,51.3214,-0.1527,-0.1409,1,499.147,0,51328
E05000151,25,1,Croydon,E05000151,E09000008,Coulsdon West,18,51.3105,51.3214,-0.1568,-0.1409,1,499.147,0,51328
E05000151,26,1,Croydon,E05000151,E09000008,Coulsdon West,18,51.3129,51.3214,-0.1556,-0.1409,1,499.147,0,51328
E05000151,27,1,Croydon,E05000151,E09000008,Coulsdon West,18,51.3191,51.3214,-0.1603,-0.1409,1,499.147,0,51328
E05000151,28,1,Croydon,E05000151,E09000008,Coulsdon West,18,51.321,51.3214,-0.155,-0.1409,1,499.147,0,51328
E05000152,1,1,Croydon,E05000152,E09000008,Croham,30,51.347,51.3546,-0.0923,-0.0869,1,352.705,0,51331
E05000152,2,1,Croydon,E05000152,E09000008,Croham,30,51.3488,51.3546,-0.0992,-0.0869,1,352.705,0,51331
E05000152,3,1,Croydon,E05000152,E09000008,Croham,30,51.3462,51.3546,-0.1014,-0.0869,1,352.705,0,51331
E05000152,4,1,Croydon,E05000152,E09000008,Croham,30,51.3484,51.3546,-0.1051,-0.0869,1,352.705,0,51331
E05000152,5,1,Croydon,E05000152,E09000008,Croham,30,51.3537,51.3546,-0.1029,-0.0869,1,352.705,0,51331
E05000152,6,1,Croydon,E05000152,E09000008,Croham,30,51.357,51.3546,-0.0985,-0.0869,1,352.705,0,51331
E05000152,7,1,Croydon,E05000152,E09000008,Croham,30,51.3572,51.3546,-0.0962,-0.0869,1,352.705,0,51331
E05000152,8,1,Croydon,E05000152,E09000008,Croham,30,51.3633,51.3546,-0.0969,-0.0869,1,352.705,0,51331
E05000152,9,1,Croydon,E05000152,E09000008,Croham,30,51.3618,51.3546,-0.0918,-0.0869,1,352.705,0,51331
E05000152,10,1,Croydon,E05000152,E09000008,Croham,30,51.3662,51.3546,-0.0914,-0.0869,1,352.705,0,51331
E05000152,11,1,Croydon,E05000152,E09000008,Croham,30,51.3642,51.3546,-0.0836,-0.0869,1,352.705,0,51331
E05000152,12,1,Croydon,E05000152,E09000008,Croham,30,51.3623,51.3546,-0.0675,-0.0869,1,352.705,0,51331
E05000152,13,1,Croydon,E05000152,E09000008,Croham,30,51.3604,51.3546,-0.0692,-0.0869,1,352.705,0,51331
E05000152,14,1,Croydon,E05000152,E09000008,Croham,30,51.3588,51.3546,-0.0755,-0.0869,1,352.705,0,51331
E05000152,15,1,Croydon,E05000152,E09000008,Croham,30,51.3544,51.3546,-0.078,-0.0869,1,352.705,0,51331
E05000152,16,1,Croydon,E05000152,E09000008,Croham,30,51.3495,51.3546,-0.0726,-0.0869,1,352.705,0,51331
E05000152,17,1,Croydon,E05000152,E09000008,Croham,30,51.3446,51.3546,-0.0776,-0.0869,1,352.705,0,51331
E05000152,18,1,Croydon,E05000152,E09000008,Croham,30,51.3438,51.3546,-0.0795,-0.0869,1,352.705,0,51331
E05000152,19,1,Croydon,E05000152,E09000008,Croham,30,51.3466,51.3546,-0.0854,-0.0869,1,352.705,0,51331
E05000152,20,1,Croydon,E05000152,E09000008,Croham,30,51.344,51.3546,-0.0896,-0.0869,1,352.705,0,51331
E05000152,21,1,Croydon,E05000152,E09000008,Croham,30,51.347,51.3546,-0.0923,-0.0869,1,352.705,0,51331
E05000153,1,1,Croydon,E05000153,E09000008,Fairfield,24,51.375,51.3704,-0.0622,-0.0844,1,377.221,0,51198
E05000153,2,1,Croydon,E05000153,E09000008,Fairfield,24,51.3696,51.3704,-0.0621,-0.0844,1,377.221,0,51198
E05000153,3,1,Croydon,E05000153,E09000008,Fairfield,24,51.3622,51.3704,-0.0673,-0.0844,1,377.221,0,51198
E05000153,4,1,Croydon,E05000153,E09000008,Fairfield,24,51.3623,51.3704,-0.0675,-0.0844,1,377.221,0,51198
E05000153,5,1,Croydon,E05000153,E09000008,Fairfield,24,51.3642,51.3704,-0.0836,-0.0844,1,377.221,0,51198
E05000153,6,1,Croydon,E05000153,E09000008,Fairfield,24,51.3662,51.3704,-0.0914,-0.0844,1,377.221,0,51198
E05000153,7,1,Croydon,E05000153,E09000008,Fairfield,24,51.3618,51.3704,-0.0918,-0.0844,1,377.221,0,51198
